kernel,randomized,working_set_bytes,block_size_bytes,backing_size_bytes,duration_secs,hash
heavy_sin,false,33554432,1024,4294967296,0.0792093,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,2048,4294967296,0.0772927,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,4096,4294967296,0.0762644,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,8192,4294967296,0.0757816,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,16384,4294967296,0.0762188,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,32768,4294967296,0.0752841,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,65536,4294967296,0.0756417,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,131072,4294967296,0.0754149,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,262144,4294967296,0.0753073,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,524288,4294967296,0.0758712,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,1048576,4294967296,0.0754042,0ffa0c0d63b1a9a2
heavy_sin,false,33554432,2097152,4294967296,0.075382,0ffa0c0d63b1a9a2
heavy_sin,false,67108864,32,4294967296,0.220701,0ffa0c0d60c790b9
heavy_sin,false,67108864,64,4294967296,0.208741,0ffa0c0d60c790b9
heavy_sin,false,67108864,128,4294967296,0.191195,0ffa0c0d60c790b9
heavy_sin,false,67108864,256,4294967296,0.174968,0ffa0c0d60c790b9
heavy_sin,false,67108864,512,4294967296,0.163646,0ffa0c0d60c790b9
heavy_sin,false,67108864,1024,4294967296,0.157333,0ffa0c0d60c790b9
heavy_sin,false,67108864,2048,4294967296,0.154489,0ffa0c0d60c790b9
heavy_sin,false,67108864,4096,4294967296,0.152763,0ffa0c0d60c790b9
heavy_sin,false,67108864,8192,4294967296,0.151706,0ffa0c0d60c790b9
heavy_sin,false,67108864,16384,4294967296,0.151268,0ffa0c0d60c790b9
heavy_sin,false,67108864,32768,4294967296,0.151031,0ffa0c0d60c790b9
heavy_sin,false,67108864,65536,4294967296,0.150841,0ffa0c0d60c790b9
heavy_sin,false,67108864,131072,4294967296,0.150629,0ffa0c0d60c790b9
heavy_sin,false,67108864,262144,4294967296,0.150721,0ffa0c0d60c790b9
heavy_sin,false,67108864,524288,4294967296,0.150666,0ffa0c0d60c790b9
heavy_sin,false,67108864,1048576,4294967296,0.150534,0ffa0c0d60c790b9
heavy_sin,false,67108864,2097152,4294967296,0.150684,0ffa0c0d60c790b9
